timestamp,elapsed_s,cpu_percent,ram_percent,ram_used_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb
2026-07-31T19:54:25,232.2,17.2,48.3,15.39,39.0,1549.0,8192.0
2026-07-31T19:54:27,234.2,19.1,48.3,15.39,38.0,1549.0,8192.0
2026-07-31T19:54:29,236.3,20.9,48.3,15.39,40.0,1554.0,8192.0
2026-07-31T19:54:31,238.4,18.8,48.3,15.39,43.0,1554.0,8192.0
2026-07-31T19:54:33,240.4,17.2,48.3,15.39,34.0,1549.0,8192.0
2026-07-31T19:54:36,242.5,19.4,48.3,15.39,37.0,1549.0,8192.0
2026-07-31T19:54:38,244.5,23.1,48.3,15.38,38.0,1554.0,8192.0
2026-07-31T19:54:40,246.6,22.9,48.5,15.43,31.0,1549.0,8192.0
2026-07-31T19:54:42,248.7,18.6,48.4,15.4,39.0,1549.0,8192.0
2026-07-31T19:54:44,250.7,18.0,48.3,15.39,38.0,1555.0,8192.0
2026-07-31T19:54:46,252.8,22.9,48.4,15.4,31.0,1555.0,8192.0
2026-07-31T19:54:48,254.8,20.6,48.4,15.4,19.0,1549.0,8192.0
2026-07-31T19:54:50,256.9,21.6,48.4,15.4,35.0,1549.0,8192.0
2026-07-31T19:54:52,258.9,18.0,48.4,15.4,32.0,1547.0,8192.0
2026-07-31T19:54:54,260.9,19.8,48.3,15.4,30.0,1547.0,8192.0
2026-07-31T19:54:56,263.0,21.8,48.4,15.4,31.0,1545.0,8192.0
2026-07-31T19:54:58,265.1,20.8,48.4,15.4,26.0,1539.0,8192.0
2026-07-31T19:55:00,267.1,19.1,48.4,15.41,34.0,1539.0,8192.0
2026-07-31T19:55:02,269.2,24.4,48.4,15.41,36.0,1545.0,8192.0
2026-07-31T19:55:04,271.2,21.3,48.4,15.41,30.0,1539.0,8192.0
2026-07-31T19:55:06,273.3,17.5,48.4,15.41,31.0,1539.0,8192.0
2026-07-31T19:55:08,275.4,19.8,48.4,15.4,34.0,1545.0,8192.0
2026-07-31T19:55:10,277.4,20.9,48.4,15.41,37.0,1554.0,8192.0
2026-07-31T19:55:13,279.5,23.9,48.4,15.41,41.0,1542.0,8192.0
2026-07-31T19:55:15,281.5,15.4,48.4,15.4,34.0,1553.0,8192.0
2026-07-31T19:55:17,283.6,18.4,48.4,15.42,29.0,1553.0,8192.0
2026-07-31T19:55:19,285.7,20.3,48.4,15.4,29.0,1542.0,8192.0
2026-07-31T19:55:21,287.7,21.1,48.4,15.41,30.0,1551.0,8192.0
2026-07-31T19:55:23,289.8,17.2,48.4,15.4,31.0,1541.0,8192.0
2026-07-31T19:55:25,291.8,18.8,48.4,15.4,26.0,1547.0,8192.0
2026-07-31T19:55:27,293.9,19.9,48.4,15.41,28.0,1546.0,8192.0
2026-07-31T19:55:29,295.9,23.0,48.4,15.4,30.0,1540.0,8192.0
2026-07-31T19:55:31,298.0,17.0,48.4,15.4,34.0,1540.0,8192.0
2026-07-31T19:55:33,300.0,19.7,48.4,15.41,26.0,1545.0,8192.0
2026-07-31T19:55:35,302.1,18.4,48.4,15.4,30.0,1539.0,8192.0
2026-07-31T19:55:37,304.1,25.6,48.4,15.4,38.0,1539.0,8192.0
2026-07-31T19:55:39,306.2,20.4,48.4,15.4,26.0,1545.0,8192.0
2026-07-31T19:55:41,308.3,20.4,48.3,15.39,36.0,1553.0,8192.0
2026-07-31T19:55:43,310.3,18.7,48.3,15.38,28.0,1547.0,8192.0
2026-07-31T19:55:45,312.4,20.8,48.3,15.38,36.0,1552.0,8192.0
2026-07-31T19:55:47,314.4,20.7,48.3,15.38,12.0,1552.0,8192.0
2026-07-31T19:55:50,316.4,18.5,48.3,15.38,30.0,1547.0,8192.0
2026-07-31T19:55:52,318.5,17.4,48.3,15.38,36.0,1547.0,8192.0
2026-07-31T19:55:54,320.5,23.3,48.3,15.38,28.0,1553.0,8192.0
2026-07-31T19:55:56,322.6,21.5,48.3,15.38,30.0,1547.0,8192.0
2026-07-31T19:55:58,324.6,18.5,48.3,15.38,34.0,1547.0,8192.0
2026-07-31T19:56:00,326.7,20.8,48.3,15.37,31.0,1553.0,8192.0
2026-07-31T19:56:02,328.8,22.8,48.3,15.38,28.0,1547.0,8192.0
2026-07-31T19:56:04,330.8,20.1,48.3,15.37,30.0,1547.0,8192.0
2026-07-31T19:56:06,332.8,16.4,48.3,15.38,27.0,1553.0,8192.0
2026-07-31T19:56:08,334.9,20.6,48.3,15.38,38.0,1553.0,8192.0
2026-07-31T19:56:10,336.9,20.1,48.3,15.38,39.0,1539.0,8192.0
2026-07-31T19:56:12,339.0,23.1,48.3,15.38,34.0,1539.0,8192.0
2026-07-31T19:56:14,341.1,18.2,48.3,15.38,39.0,1545.0,8192.0
2026-07-31T19:56:16,343.1,16.4,48.3,15.38,35.0,1539.0,8192.0
2026-07-31T19:56:18,345.2,18.9,48.3,15.38,36.0,1539.0,8192.0
2026-07-31T19:56:20,347.2,24.2,48.3,15.38,39.0,1545.0,8192.0
2026-07-31T19:56:22,349.3,17.9,48.3,15.39,35.0,1545.0,8192.0
2026-07-31T19:56:24,351.3,19.6,48.3,15.38,34.0,1539.0,8192.0
2026-07-31T19:56:26,353.4,17.5,48.3,15.38,38.0,1539.0,8192.0
2026-07-31T19:56:28,355.4,22.3,48.3,15.37,37.0,1539.0,8192.0
2026-07-31T19:56:31,357.5,24.2,48.3,15.38,56.0,1539.0,8192.0
2026-07-31T19:56:33,359.5,17.3,48.3,15.38,57.0,1545.0,8192.0
2026-07-31T19:56:35,361.6,20.8,48.3,15.37,41.0,1545.0,8192.0
2026-07-31T19:56:37,363.6,21.9,48.3,15.39,25.0,1539.0,8192.0
2026-07-31T19:56:39,365.7,24.8,48.3,15.39,37.0,1539.0,8192.0
2026-07-31T19:56:41,367.8,21.2,48.3,15.4,33.0,1553.0,8192.0
2026-07-31T19:56:43,369.8,22.9,48.3,15.39,28.0,1547.0,8192.0
2026-07-31T19:56:45,371.9,25.3,48.3,15.38,35.0,1547.0,8192.0
2026-07-31T19:56:47,373.9,20.3,48.3,15.39,38.0,1547.0,8192.0
2026-07-31T19:56:49,376.0,19.2,48.3,15.38,39.0,1553.0,8192.0
2026-07-31T19:56:51,378.1,20.0,48.3,15.38,30.0,1547.0,8192.0
2026-07-31T19:56:53,380.1,21.5,48.3,15.38,35.0,1547.0,8192.0
2026-07-31T19:56:55,382.2,20.4,48.3,15.38,40.0,1553.0,8192.0
2026-07-31T19:56:57,384.2,16.6,48.3,15.39,36.0,1553.0,8192.0
2026-07-31T19:56:59,386.3,19.4,48.3,15.38,26.0,1547.0,8192.0
2026-07-31T19:57:01,388.3,20.5,48.3,15.38,37.0,1547.0,8192.0
2026-07-31T19:57:03,390.4,23.2,48.3,15.38,36.0,1547.0,8192.0
2026-07-31T19:57:05,392.4,18.8,48.3,15.38,40.0,1547.0,8192.0
2026-07-31T19:57:08,394.5,19.0,48.3,15.39,35.0,1553.0,8192.0
2026-07-31T19:57:10,396.6,21.1,48.3,15.38,38.0,1553.0,8192.0
2026-07-31T19:57:12,398.6,25.5,48.3,15.39,37.0,1547.0,8192.0
2026-07-31T19:57:14,400.7,18.6,48.3,15.39,40.0,1552.0,8192.0
2026-07-31T19:57:16,402.7,19.6,48.3,15.39,44.0,1554.0,8192.0
2026-07-31T19:57:18,404.8,23.3,48.3,15.39,29.0,1549.0,8192.0
2026-07-31T19:57:20,406.9,20.6,48.3,15.39,37.0,1549.0,8192.0
2026-07-31T19:57:22,408.9,22.1,48.3,15.39,40.0,1554.0,8192.0
2026-07-31T19:57:24,411.0,17.3,48.3,15.39,27.0,1549.0,8192.0
2026-07-31T19:57:26,413.0,18.6,48.3,15.39,38.0,1549.0,8192.0
2026-07-31T19:57:28,415.1,22.7,48.3,15.4,41.0,1549.0,8192.0
2026-07-31T19:57:30,417.1,19.0,48.3,15.39,30.0,1549.0,8192.0
2026-07-31T19:57:32,419.2,17.8,48.4,15.4,38.0,1555.0,8192.0
2026-07-31T19:57:34,421.2,20.3,48.3,15.39,39.0,1549.0,8192.0
2026-07-31T19:57:36,423.3,19.5,48.3,15.39,29.0,1549.0,8192.0
2026-07-31T19:57:38,425.3,21.9,48.3,15.39,39.0,1555.0,8192.0
2026-07-31T19:57:40,427.4,15.4,48.3,15.39,42.0,1562.0,8192.0
2026-07-31T19:57:43,429.5,19.4,48.4,15.4,36.0,1552.0,8192.0
2026-07-31T19:57:45,431.5,21.3,48.3,15.39,29.0,1561.0,8192.0
2026-07-31T19:57:47,433.6,21.0,48.3,15.39,33.0,1561.0,8192.0
2026-07-31T19:57:49,435.6,17.6,48.3,15.39,28.0,1561.0,8192.0
2026-07-31T19:57:51,437.7,17.9,48.3,15.38,31.0,1552.0,8192.0
2026-07-31T19:57:53,439.8,20.8,48.3,15.38,37.0,1551.0,8192.0
2026-07-31T19:57:55,441.8,21.9,48.3,15.38,38.0,1556.0,8192.0
2026-07-31T19:57:57,443.9,16.9,48.3,15.37,39.0,1555.0,8192.0
2026-07-31T19:57:59,445.9,18.2,48.3,15.37,40.0,1549.0,8192.0
2026-07-31T19:58:01,447.9,20.6,48.3,15.37,27.0,1552.0,8192.0
2026-07-31T19:58:03,450.0,24.1,48.3,15.38,39.0,1563.0,8192.0
2026-07-31T19:58:05,452.0,16.5,48.3,15.38,28.0,1552.0,8192.0
