epoch,train_mse,val_mse,train_rmse,val_rmse,train_r2,val_r2
22,32826.63413169612,29248.234710174434,181.1812190368972,171.02115281500835,0.9472925066947937,0.9534265398979187
23,32612.247749946247,28589.936909973672,180.5886146741988,169.08559048592423,0.9476367235183716,0.9544748067855835
24,31919.084831107284,28057.581668858915,178.65913027636535,167.50397508375409,0.9487497210502625,0.9553225040435791
25,31254.29728527814,27662.802220864607,176.78884943705623,166.32138233211208,0.9498171210289001,0.9559511542320251
26,30655.89809684742,28200.435290905192,175.08825802105468,167.92985229227466,0.9507778882980347,0.9550950527191162
27,30745.55569339396,27224.455806513655,175.34410652597924,164.99835092058845,0.9506339430809021,0.956649124622345
28,29352.37833592079,28040.49280035809,171.3253581228441,167.45295697705097,0.9528709053993225,0.9553496837615967
29,29569.181117588814,27720.844548770034,171.95691645754997,166.49577937224126,0.9525227546691895,0.9558587074279785
30,29020.52833927217,27428.17826358717,170.3541262760376,165.61454725834676,0.9534037113189697,0.9563247561454773
31,28797.176712592634,27528.729440737097,169.6973090906059,165.91783942884834,0.9537623524665833,0.9561645984649658
32,28454.07304890717,27155.810750911773,168.68335142777775,164.79020222971926,0.9543132185935974,0.956758439540863
33,27962.948775266563,26709.808177157898,167.2212569479926,163.43135616263453,0.9551017880439758,0.9574686288833618
34,27479.41137635609,25800.910059731603,165.769150858524,160.62661690931427,0.9558781981468201,0.9589158892631531
35,27334.205232696746,27533.524528381462,165.3305937589796,165.93228898674744,0.9561113119125366,0.9561569690704346
36,27498.593919616782,26800.89306062481,165.8269999717078,163.7097830327339,0.9558473825454712,0.9573236107826233
37,26520.777950191903,27504.808034204518,162.85201242291083,165.8457356527581,0.957417368888855,0.9562027454376221
38,26493.195054601427,28629.167969959344,162.76730339537306,169.2015601877221,0.9574616551399231,0.9544123411178589
39,26239.56047847426,26830.53010607352,161.98629719354122,163.80027504883353,0.9578689336776733,0.9572764039039612
40,25659.86141204272,27783.344429746714,160.18695768395978,166.68336578599173,0.9587997198104858,0.9557591676712036
41,25714.434469599066,26289.963844104463,160.35720897296468,162.14180165553995,0.958712100982666,0.9581371545791626
42,25550.018283110046,26541.01739900925,159.84373082204397,162.91414118795595,0.9589760899543762,0.957737386226654
43,25250.448007235693,26919.57569079502,158.903895506799,164.0718613620112,0.9594570994377136,0.9571346044540405
44,24470.94252217662,25763.14233884863,156.43191017876316,160.50901014849174,0.9607086777687073,0.9589760303497314
45,24238.23577358893,27191.72454020994,155.68633778719612,164.89913444348315,0.9610823392868042,0.9567012786865234
46,24158.40016719584,27497.01056378424,155.42972742431172,165.8222257834704,0.9612104892730713,0.9562151432037354
47,24392.406653252463,28026.11865265871,156.1806859161928,167.4100315174055,0.9608347415924072,0.9553725719451904
48,23883.366104151446,26729.185109902202,154.54244110972056,163.49062697874214,0.9616521000862122,0.9574377536773682
49,24230.08970951484,25794.862704408137,155.6601738066447,160.6077915432752,0.96109539270401,0.9589255452156067
50,23409.447697343927,27321.25871545641,153.00146305622025,165.29143569905978,0.9624130725860596,0.9564949870109558
51,23329.525625916038,29508.618921668047,152.74005900848684,171.78072919180443,0.9625413417816162,0.9530119299888611
52,23278.604350134763,28041.544744684266,152.5732753470763,167.45609796207563,0.962623119354248,0.955348014831543
53,22386.953741821362,26726.614781664997,149.62270463342574,163.4827660081178,0.9640548229217529,0.9574418663978577
54,22666.25410501202,26210.250619517035,150.55316039529697,161.89580173530453,0.9636063575744629,0.9582641124725342
