datetime,volume,Year,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,is_weekend,is_holiday,temp,rain_1h,sun_1h,snow_1h,weather_cat
2015-03-26 14:00:00,1537.0,2015,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.2,0.0,0.0,0.0,Cloudy
2015-03-26 15:00:00,1618.0,2015,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.2,0.0,0.0,0.0,Cloudy
2015-03-26 16:00:00,1803.0,2015,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.4,0.0,0.0,0.0,Cloudy
2015-03-26 17:00:00,1986.0,2015,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.4,0.0,0.0,0.0,Cloudy
2015-03-26 18:00:00,1725.0,2015,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,6.0,0.0,0.0,0.0,Cloudy
2015-03-26 19:00:00,998.0,2015,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.8,0.0,0.0,0.0,Cloudy
2015-03-26 20:00:00,644.0,2015,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.6,0.4,0.0,0.0,Rain
2015-03-26 21:00:00,557.0,2015,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.6,0.1,0.0,0.0,Night
2015-03-26 22:00:00,443.0,2015,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.4,0.3,0.0,0.0,Rain
2015-03-26 23:00:00,329.0,2015,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,0,0,5.0,1.0,0.0,0.0,Rain
2015-03-27 00:00:00,165.0,2015,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,5.0,1.1,0.0,0.0,Rain
2015-03-27 01:00:00,88.0,2015,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,4.7,1.5,0.0,0.0,Rain
2015-03-27 02:00:00,58.0,2015,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,4.4,0.6,0.0,0.0,Rain
2015-03-27 03:00:00,97.0,2015,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,4.6,0.3,0.0,0.0,Rain
2015-03-27 04:00:00,149.0,2015,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,4.7,0.2,0.0,0.0,Rain
2015-03-27 05:00:00,801.0,2015,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,0,0,5.0,0.0,0.0,0.0,Night
